site_key,site_name,COMMON NAME,SCIENTIFIC NAME,checklists,individuals
tye_river,Tye River,Great Shearwater,Ardenna gravis,0,0
tye_river,Tye River,Great Skua,Stercorarius skua,0,0
tye_river,Tye River,Great Tit,Parus major,0,0
tye_river,Tye River,Great/Double-crested Cormorant,Phalacrocorax carbo/Nannopterum auritum,0,0
tye_river,Tye River,Greater Scaup,Aythya marila,0,0
tye_river,Tye River,Greater White-fronted Goose,Anser albifrons,0,0
tye_river,Tye River,Greater White-fronted x Canada Goose (hybrid),Anser albifrons x Branta canadensis,0,0
tye_river,Tye River,Greater Yellowlegs,Tringa melanoleuca,0,0
tye_river,Tye River,Greater/Lesser Scaup,Aythya marila/affinis,0,0
tye_river,Tye River,Green Heron,Butorides virescens,0,0
tye_river,Tye River,Green Peafowl,Pavo muticus,0,0
tye_river,Tye River,Green Pheasant,Phasianus versicolor,0,0
tye_river,Tye River,Green-tailed Towhee,Pipilo chlorurus,0,0
tye_river,Tye River,Green-winged Teal,Anas crecca,0,0
tye_river,Tye River,Groove-billed Ani,Crotophaga sulcirostris,0,0
tye_river,Tye River,Gull-billed Tern,Gelochelidon nilotica,0,0
tye_river,Tye River,Hairy Woodpecker,Leuconotopicus villosus,0,0
tye_river,Tye River,Hammond's Flycatcher,Empidonax hammondii,0,0
tye_river,Tye River,Harlequin Duck,Histrionicus histrionicus,0,0
tye_river,Tye River,Harris's Sparrow,Zonotrichia querula,0,0
tye_river,Tye River,Heermann's Gull,Larus heermanni,0,0
tye_river,Tye River,Helmeted Guineafowl,Numida meleagris,0,0
tye_river,Tye River,Henslow's Sparrow,Centronyx henslowii,0,0
tye_river,Tye River,Hermit Thrush,Catharus guttatus,0,0
tye_river,Tye River,Hooded Merganser,Lophodytes cucullatus,0,0
tye_river,Tye River,Hooded Warbler,Setophaga citrina,0,0
tye_river,Tye River,Horned Grebe,Podiceps auritus,0,0
tye_river,Tye River,Horned Lark,Eremophila alpestris,0,0
tye_river,Tye River,Horned/Eared Grebe,Podiceps auritus/nigricollis,0,0
tye_river,Tye River,House Crow,Corvus splendens,0,0
tye_river,Tye River,House Finch,Haemorhous mexicanus,0,0
tye_river,Tye River,House Sparrow,Passer domesticus,0,0
tye_river,Tye River,House/Purple Finch,Haemorhous mexicanus/purpureus,0,0
tye_river,Tye River,Hudsonian Godwit,Limosa haemastica,0,0
tye_river,Tye River,Hudsonian Whimbrel,Numenius hudsonicus,0,0
tye_river,Tye River,Hydrobates sp.,Hydrobates sp.,0,0
tye_river,Tye River,Iceland Gull,Larus glaucoides,0,0
tye_river,Tye River,Inca Dove,Columbina inca,0,0
tye_river,Tye River,Indian Peafowl,Pavo cristatus,0,0
tye_river,Tye River,Indigo Bunting,Passerina cyanea,0,0
tye_river,Tye River,Island Canary,Serinus canaria,0,0
tye_river,Tye River,Kentucky Warbler,Geothlypis formosa,0,0
tye_river,Tye River,Killdeer,Charadrius vociferus,0,0
tye_river,Tye River,King Eider,Somateria spectabilis,0,0
tye_river,Tye River,King Rail,Rallus elegans,0,0
tye_river,Tye River,King/Clapper Rail,Rallus elegans/crepitans,0,0
tye_river,Tye River,King/Common Eider,Somateria spectabilis/mollissima,0,0
tye_river,Tye River,King/Virginia Rail,Rallus elegans/limicola,0,0
tye_river,Tye River,Kirtland's Warbler,Setophaga kirtlandii,0,0
tye_river,Tye River,Lady Amherst's Pheasant,Chrysolophus amherstiae,0,0
tye_river,Tye River,Lapland Longspur,Calcarius lapponicus,0,0
tye_river,Tye River,Lark Bunting,Calamospiza melanocorys,0,0
tye_river,Tye River,Lark Sparrow,Chondestes grammacus,0,0
tye_river,Tye River,Larus sp.,Larus sp.,0,0
tye_river,Tye River,Laughing Gull,Leucophaeus atricilla,0,0
tye_river,Tye River,Laughing/Franklin's Gull,Leucophaeus atricilla/pipixcan,0,0
tye_river,Tye River,Lawrence's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F2 backcross),0,0
tye_river,Tye River,Lazuli Bunting,Passerina amoena,0,0
tye_river,Tye River,Lazuli/Indigo Bunting,Passerina amoena/cyanea,0,0
tye_river,Tye River,LeConte's Sparrow,Ammospiza leconteii,0,0
tye_river,Tye River,Leach's Storm-Petrel,Hydrobates leucorhous,0,0
tye_river,Tye River,Least Bittern,Botaurus exilis,0,0
tye_river,Tye River,Least Flycatcher,Empidonax minimus,0,0
tye_river,Tye River,Least Sandpiper,Calidris minutilla,0,0
tye_river,Tye River,Least Tern,Sternula antillarum,0,0
tye_river,Tye River,Leiothlypis sp.,Leiothlypis sp.,0,0
tye_river,Tye River,Lesser Black-backed Gull,Larus fuscus,0,0
tye_river,Tye River,Lesser Goldfinch,Spinus psaltria,0,0
tye_river,Tye River,Lesser Scaup,Aythya affinis,0,0
tye_river,Tye River,Lesser Yellowlegs,Tringa flavipes,0,0
tye_river,Tye River,Lesser/Greater Yellowlegs,Tringa flavipes/melanoleuca,0,0
tye_river,Tye River,Lewis's Woodpecker,Melanerpes lewis,0,0
tye_river,Tye River,Limpkin,Aramus guarauna,0,0
tye_river,Tye River,Lincoln's Sparrow,Melospiza lincolnii,0,0
tye_river,Tye River,Lincoln's/Swamp Sparrow,Melospiza lincolnii/georgiana,0,0
tye_river,Tye River,Little Blue Heron,Egretta caerulea,0,0
tye_river,Tye River,Little Egret,Egretta garzetta,0,0
tye_river,Tye River,Little Gull,Hydrocoloeus minutus,0,0
tye_river,Tye River,Loggerhead Shrike,Lanius ludovicianus,0,0
tye_river,Tye River,Long-billed Curlew,Numenius americanus,0,0
tye_river,Tye River,Long-billed Dowitcher,Limnodromus scolopaceus,0,0
tye_river,Tye River,Long-eared Owl,Asio otus,0,0
tye_river,Tye River,Long-eared/Short-eared Owl,Asio otus/flammeus,0,0
tye_river,Tye River,Long-tailed Duck,Clangula hyemalis,0,0
tye_river,Tye River,Long-tailed Jaeger,Stercorarius longicaudus,0,0
tye_river,Tye River,Long-tailed/Parasitic Jaeger,Stercorarius longicaudus/parasiticus,0,0
tye_river,Tye River,Louisiana Waterthrush,Parkesia motacilla,0,0
tye_river,Tye River,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,0,0
tye_river,Tye River,Lucy's Warbler,Leiothlypis luciae,0,0
tye_river,Tye River,MacGillivray's Warbler,Geothlypis tolmiei,0,0
tye_river,Tye River,Magnificent Frigatebird,Fregata magnificens,0,0
tye_river,Tye River,Magnolia Warbler,Setophaga magnolia,0,0
tye_river,Tye River,Mallard,Anas platyrhynchos,0,0
tye_river,Tye River,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,0,0
tye_river,Tye River,Mallard x Northern Pintail (hybrid),Anas platyrhynchos x acuta,0,0
tye_river,Tye River,Mallard/American Black Duck,Anas platyrhynchos/rubripes,0,0
tye_river,Tye River,Mallard/Mottled Duck,Anas platyrhynchos/fulvigula,0,0
tye_river,Tye River,Mandarin Duck,Aix galericulata,0,0
tye_river,Tye River,Manx Shearwater,Puffinus puffinus,0,0
tye_river,Tye River,Marbled Godwit,Limosa fedoa,0,0
tye_river,Tye River,Marsh Wren,Cistothorus palustris,0,0
tye_river,Tye River,Masked Booby,Sula dactylatra,0,0
tye_river,Tye River,Merlin,Falco columbarius,0,0
tye_river,Tye River,Mexican Violetear,Colibri thalassinus,0,0
tye_river,Tye River,Mississippi Kite,Ictinia mississippiensis,0,0
tye_river,Tye River,Monk Parakeet,Myiopsitta monachus,0,0
tye_river,Tye River,Mottled Duck,Anas fulvigula,0,0
tye_river,Tye River,Mountain Bluebird,Sialia currucoides,0,0
tye_river,Tye River,Mountain Plover,Anarhynchus montanus,0,0
tye_river,Tye River,Mourning Dove,Zenaida macroura,0,0
tye_river,Tye River,Mourning Warbler,Geothlypis philadelphia,0,0
tye_river,Tye River,Mourning Warbler x Common Yellowthroat (hybrid),Geothlypis philadelphia x trichas,0,0
tye_river,Tye River,Muscovy Duck,Cairina moschata,0,0
tye_river,Tye River,Muscovy Duck x Mallard (hybrid),Cairina moschata x Anas platyrhynchos,0,0
tye_river,Tye River,Mute Swan,Cygnus olor,0,0
tye_river,Tye River,Myiarchus sp.,Myiarchus sp.,0,0
tye_river,Tye River,Nanday Parakeet,Aratinga nenday,0,0
tye_river,Tye River,Nashville Warbler,Leiothlypis ruficapilla,0,0
tye_river,Tye River,Nelson's Sparrow,Ammospiza nelsoni,0,0
tye_river,Tye River,Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow),Ammospiza nelsoni/caudacuta,0,0
tye_river,Tye River,Neotropic Cormorant,Nannopterum brasilianum,0,0
tye_river,Tye River,Northern Bobwhite,Colinus virginianus,0,0
tye_river,Tye River,Northern Cardinal,Cardinalis cardinalis,1,3
tye_river,Tye River,Northern Flicker,Colaptes auratus,0,0
tye_river,Tye River,Northern Fulmar,Fulmarus glacialis,0,0
tye_river,Tye River,Northern Gannet,Morus bassanus,0,0
tye_river,Tye River,Northern Harrier,Circus hudsonius,0,0
tye_river,Tye River,Northern House Wren,Troglodytes aedon,0,0
tye_river,Tye River,Northern Lapwing,Vanellus vanellus,0,0
tye_river,Tye River,Northern Mockingbird,Mimus polyglottos,0,0
tye_river,Tye River,Northern Parula,Setophaga americana,0,0
tye_river,Tye River,Northern Parula x Yellow-throated Warbler (hybrid),Setophaga americana x dominica,0,0
tye_river,Tye River,Northern Pintail,Anas acuta,0,0
tye_river,Tye River,Northern Red Bishop,Euplectes franciscanus,0,0
tye_river,Tye River,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,0
tye_river,Tye River,Northern Saw-whet Owl,Aegolius acadicus,0,0
tye_river,Tye River,Northern Shoveler,Spatula clypeata,0,0
tye_river,Tye River,Northern Shrike,Lanius borealis,0,0
tye_river,Tye River,Northern Waterthrush,Parkesia noveboracensis,0,0
tye_river,Tye River,Northern Wheatear,Oenanthe oenanthe,0,0
tye_river,Tye River,Northern Yellow Warbler,Setophaga aestiva,0,0
tye_river,Tye River,Olive-sided Flycatcher,Contopus cooperi,0,0
tye_river,Tye River,Orange-cheeked Waxbill,Estrilda melpoda,0,0
tye_river,Tye River,Orange-crowned Warbler,Leiothlypis celata,0,0
tye_river,Tye River,Orchard Oriole,Icterus spurius,0,0
tye_river,Tye River,Osprey,Pandion haliaetus,0,0
tye_river,Tye River,Ovenbird,Seiurus aurocapilla,0,0
tye_river,Tye River,Pacific Loon,Gavia pacifica,0,0
tye_river,Tye River,Pacific/Winter Wren,Troglodytes pacificus/hiemalis,0,0
tye_river,Tye River,Paint-billed Crake,Mustelirallus erythrops,0,0
tye_river,Tye River,Painted Bunting,Passerina ciris,0,0
tye_river,Tye River,Palm Warbler,Setophaga palmarum,0,0
tye_river,Tye River,Parasitic Jaeger,Stercorarius parasiticus,0,0
tye_river,Tye River,Parasitic/Pomarine Jaeger,Stercorarius parasiticus/pomarinus,0,0
tye_river,Tye River,Passenger Pigeon,Ectopistes migratorius,0,0
tye_river,Tye River,Passerina sp.,Passerina sp.,0,0
tye_river,Tye River,Pectoral Sandpiper,Calidris melanotos,0,0
tye_river,Tye River,Peregrine Falcon,Falco peregrinus,0,0
tye_river,Tye River,Petrochelidon sp.,Petrochelidon sp.,0,0
tye_river,Tye River,Pheucticus sp.,Pheucticus sp.,0,0
tye_river,Tye River,Philadelphia Vireo,Vireo philadelphicus,0,0
tye_river,Tye River,Philadelphia/Eastern Warbling Vireo,Vireo philadelphicus/gilvus,0,0
tye_river,Tye River,Philadelphia/Red-eyed Vireo,Vireo philadelphicus/olivaceus,0,0
tye_river,Tye River,Pied-billed Grebe,Podilymbus podiceps,0,0
tye_river,Tye River,Pileated Woodpecker,Dryocopus pileatus,1,1
tye_river,Tye River,Pine Grosbeak,Pinicola enucleator,0,0
tye_river,Tye River,Pine Siskin,Spinus pinus,0,0
tye_river,Tye River,Pine Warbler,Setophaga pinus,1,2
tye_river,Tye River,Pink-footed Goose,Anser brachyrhynchus,0,0
tye_river,Tye River,Piping Plover,Charadrius melodus,0,0
tye_river,Tye River,Podiceps sp.,Podiceps sp.,0,0
tye_river,Tye River,Pomarine Jaeger,Stercorarius pomarinus,0,0
tye_river,Tye River,Prairie Falcon,Falco mexicanus,0,0
tye_river,Tye River,Prairie Warbler,Setophaga discolor,1,3
tye_river,Tye River,Prothonotary Warbler,Protonotaria citrea,0,0
tye_river,Tye River,Pterodroma sp.,Pterodroma sp.,0,0
tye_river,Tye River,Purple Finch,Haemorhous purpureus,0,0
tye_river,Tye River,Purple Gallinule,Porphyrio martinica,0,0
tye_river,Tye River,Purple Martin,Progne subis,0,0
tye_river,Tye River,Purple Sandpiper,Calidris maritima,0,0
tye_river,Tye River,Rallus sp.,Rallus sp.,0,0
tye_river,Tye River,Razorbill,Alca torda,0,0
tye_river,Tye River,Red Crossbill,Loxia curvirostra,0,0
tye_river,Tye River,Red Junglefowl,Gallus gallus,0,0
tye_river,Tye River,Red Knot,Calidris canutus,0,0
tye_river,Tye River,Red Phalarope,Phalaropus fulicarius,0,0
tye_river,Tye River,Red-bellied Woodpecker,Melanerpes carolinus,0,0
tye_river,Tye River,Red-billed Tropicbird,Phaethon aethereus,0,0
tye_river,Tye River,Red-breasted Merganser,Mergus serrator,0,0
tye_river,Tye River,Red-breasted Nuthatch,Sitta canadensis,0,0
tye_river,Tye River,Red-cockaded Woodpecker,Leuconotopicus borealis,0,0
tye_river,Tye River,Red-eyed Vireo,Vireo olivaceus,0,0
tye_river,Tye River,Red-eyed/Black-whiskered Vireo,Vireo olivaceus/altiloquus,0,0
tye_river,Tye River,Red-eyed/Chivi Vireo,Vireo olivaceus/chivi,0,0
tye_river,Tye River,Red-flanked Bluetail,Tarsiger cyanurus,0,0
tye_river,Tye River,Red-flanked/Himalayan Bluetail,Tarsiger cyanurus/rufilatus,0,0
tye_river,Tye River,Red-headed Woodpecker,Melanerpes erythrocephalus,0,0
tye_river,Tye River,Red-masked Parakeet,Psittacara erythrogenys,0,0
tye_river,Tye River,Red-necked Grebe,Podiceps grisegena,0,0
tye_river,Tye River,Red-necked Phalarope,Phalaropus lobatus,0,0
tye_river,Tye River,Red-necked Stint,Calidris ruficollis,0,0
tye_river,Tye River,Red-shouldered Hawk,Buteo lineatus,0,0
tye_river,Tye River,Red-tailed Hawk,Buteo jamaicensis,0,0
tye_river,Tye River,Red-throated Loon,Gavia stellata,0,0
tye_river,Tye River,Red-winged Blackbird,Agelaius phoeniceus,0,0
tye_river,Tye River,Red/Red-necked Phalarope,Phalaropus fulicarius/lobatus,0,0
tye_river,Tye River,Reddish Egret,Egretta rufescens,0,0
tye_river,Tye River,Redhead,Aythya americana,0,0
tye_river,Tye River,Redpoll,Acanthis flammea,0,0
tye_river,Tye River,Ring-billed Gull,Larus delawarensis,0,0
tye_river,Tye River,Ring-necked Duck,Aythya collaris,0,0
tye_river,Tye River,Ring-necked Pheasant,Phasianus colchicus,0,0
tye_river,Tye River,Ring-necked/Green Pheasant,Phasianus colchicus/versicolor,0,0
tye_river,Tye River,Ringed Teal,Callonetta leucophrys,0,0
tye_river,Tye River,Rivoli's Hummingbird,Eugenes fulgens,0,0
tye_river,Tye River,Rock Pigeon,Columba livia,0,0
tye_river,Tye River,Rock Wren,Salpinctes obsoletus,0,0
tye_river,Tye River,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,0
tye_river,Tye River,Rose-breasted/Black-headed Grosbeak,Pheucticus ludovicianus/melanocephalus,0,0
tye_river,Tye River,Rose-ringed Parakeet,Psittacula krameri,0,0
tye_river,Tye River,Roseate Spoonbill,Platalea ajaja,0,0
tye_river,Tye River,Roseate Tern,Sterna dougallii,0,0
tye_river,Tye River,Ross's Goose,Anser rossii,0,0
tye_river,Tye River,Rosy-faced Lovebird,Agapornis roseicollis,0,0
tye_river,Tye River,Rough-legged Hawk,Buteo lagopus,0,0
tye_river,Tye River,Royal Tern,Thalasseus maximus,0,0
tye_river,Tye River,Ruby-crowned Kinglet,Corthylio calendula,0,0
tye_river,Tye River,Ruby-crowned/Golden-crowned Kinglet,Corthylio calendula/Regulus satrapa,0,0
tye_river,Tye River,Ruby-throated Hummingbird,Archilochus colubris,0,0
tye_river,Tye River,Ruby-throated/Black-chinned Hummingbird,Archilochus colubris/alexandri,0,0
tye_river,Tye River,Ruddy Duck,Oxyura jamaicensis,0,0
tye_river,Tye River,Ruddy Shelduck,Tadorna ferruginea,0,0
tye_river,Tye River,Ruddy Turnstone,Arenaria interpres,0,0
tye_river,Tye River,Ruff,Calidris pugnax,0,0
tye_river,Tye River,Ruffed Grouse,Bonasa umbellus,0,0
tye_river,Tye River,Rufous Hummingbird,Selasphorus rufus,0,0
tye_river,Tye River,Rufous/Allen's Hummingbird,Selasphorus rufus/sasin,0,0
tye_river,Tye River,Rusty Blackbird,Euphagus carolinus,0,0
tye_river,Tye River,Rusty/Brewer's Blackbird,Euphagus carolinus/cyanocephalus,0,0
tye_river,Tye River,Sabine's Gull,Xema sabini,0,0
tye_river,Tye River,Saffron Finch,Sicalis flaveola,0,0
tye_river,Tye River,Sage Thrasher,Oreoscoptes montanus,0,0
tye_river,Tye River,Saltmarsh Sparrow,Ammospiza caudacuta,0,0
tye_river,Tye River,Sanderling,Calidris alba,0,0
tye_river,Tye River,Sandhill Crane,Antigone canadensis,0,0
tye_river,Tye River,Sandwich Tern,Thalasseus sandvicensis,0,0
tye_river,Tye River,Sargasso Shearwater,Puffinus lherminieri,0,0
tye_river,Tye River,Savannah Sparrow,Passerculus sandwichensis,0,0
tye_river,Tye River,Say's Phoebe,Sayornis saya,0,0
tye_river,Tye River,Scarlet Tanager,Piranga olivacea,0,0
tye_river,Tye River,Scissor-tailed Flycatcher,Tyrannus forficatus,0,0
tye_river,Tye River,Scolopacidae sp.,Scolopacidae sp.,0,0
tye_river,Tye River,Scopoli's Shearwater,Calonectris diomedea,0,0
tye_river,Tye River,Scott's Oriole,Icterus parisorum,0,0
tye_river,Tye River,Seaside Sparrow,Ammospiza maritima,0,0
tye_river,Tye River,Sedge Wren,Cistothorus stellaris,0,0
tye_river,Tye River,Sedge/Marsh Wren,Cistothorus stellaris/palustris,0,0
tye_river,Tye River,Selasphorus sp.,Selasphorus sp.,0,0
tye_river,Tye River,Semipalmated Plover,Charadrius semipalmatus,0,0
tye_river,Tye River,Semipalmated Sandpiper,Calidris pusilla,0,0
tye_river,Tye River,Setophaga sp.,Setophaga sp.,0,0
tye_river,Tye River,Sharp-shinned Hawk,Accipiter striatus,0,0
tye_river,Tye River,Sharp-shinned/Cooper's Hawk,Accipiter striatus/Astur cooperii,0,0
tye_river,Tye River,Sharp-tailed Sandpiper,Calidris acuminata,0,0
tye_river,Tye River,Shiny Cowbird,Molothrus bonariensis,0,0
tye_river,Tye River,Shiny/Brown-headed Cowbird,Molothrus bonariensis/ater,0,0
tye_river,Tye River,Short-billed Dowitcher,Limnodromus griseus,0,0
tye_river,Tye River,Short-billed Gull,Larus brachyrhynchus,0,0
tye_river,Tye River,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,0,0
tye_river,Tye River,Short-eared Owl,Asio flammeus,0,0
tye_river,Tye River,Siberian Sand-Plover,Anarhynchus mongolus,0,0
tye_river,Tye River,Smith's Longspur,Calcarius pictus,0,0
tye_river,Tye River,Snail Kite,Rostrhamus sociabilis,0,0
tye_river,Tye River,Snow Bunting,Plectrophenax nivalis,0,0
tye_river,Tye River,Snow Goose,Anser caerulescens,0,0
tye_river,Tye River,Snow x Canada Goose (hybrid),Anser caerulescens x Branta canadensis,0,0
tye_river,Tye River,Snow x Ross's Goose (hybrid),Anser caerulescens x rossii,0,0
tye_river,Tye River,Snow/Ross's Goose,Anser caerulescens/rossii,0,0
tye_river,Tye River,Snowy Egret,Egretta thula,0,0
tye_river,Tye River,Snowy Owl,Bubo scandiacus,0,0
tye_river,Tye River,Snowy Plover,Anarhynchus nivosus,0,0
tye_river,Tye River,Solitary Sandpiper,Tringa solitaria,0,0
tye_river,Tye River,Song Sparrow,Melospiza melodia,0,0
tye_river,Tye River,Sooty Shearwater,Ardenna grisea,0,0
tye_river,Tye River,Sooty Tern,Onychoprion fuscatus,0,0
tye_river,Tye River,Sooty/Bridled Tern,Onychoprion fuscatus/anaethetus,0,0
tye_river,Tye River,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,0,0
tye_river,Tye River,Sora,Porzana carolina,0,0
tye_river,Tye River,South Polar Skua,Stercorarius maccormicki,0,0
tye_river,Tye River,Spizella sp.,Spizella sp.,0,0
tye_river,Tye River,Spizella sp./American Tree Sparrow,Spizella/Spizelloides sp.,0,0
tye_river,Tye River,Spotted Sandpiper,Actitis macularius,0,0
tye_river,Tye River,Spotted Towhee,Pipilo maculatus,0,0
tye_river,Tye River,Spotted/Eastern Towhee (Rufous-sided Towhee),Pipilo maculatus/erythrophthalmus,0,0
tye_river,Tye River,Sprague's Pipit,Anthus spragueii,0,0
tye_river,Tye River,Sterna sp.,Sterna sp.,0,0
tye_river,Tye River,Stilt Sandpiper,Calidris himantopus,0,0
tye_river,Tye River,Summer Tanager,Piranga rubra,0,0
tye_river,Tye River,Summer/Scarlet Tanager,Piranga rubra/olivacea,0,0
tye_river,Tye River,Surf Scoter,Melanitta perspicillata,0,0
tye_river,Tye River,Surf/Black Scoter,Melanitta perspicillata/americana,0,0
tye_river,Tye River,Swainson's Hawk,Buteo swainsoni,0,0
tye_river,Tye River,Swainson's Thrush,Catharus ustulatus,0,0
tye_river,Tye River,Swainson's Warbler,Limnothlypis swainsonii,0,0
tye_river,Tye River,Swallow-tailed Kite,Elanoides forficatus,0,0
tye_river,Tye River,Swamp Sparrow,Melospiza georgiana,0,0
tye_river,Tye River,Swan Goose,Anser cygnoides,0,0
tye_river,Tye River,Swan x Canada Goose (hybrid),Anser cygnoides x Branta canadensis,0,0
tye_river,Tye River,Tennessee Warbler,Leiothlypis peregrina,0,0
tye_river,Tye River,Terek Sandpiper,Xenus cinereus,0,0
tye_river,Tye River,Thick-billed Murre,Uria lomvia,0,0
tye_river,Tye River,Thick-billed/Common Murre,Uria lomvia/aalge,0,0
tye_river,Tye River,Townsend's Solitaire,Myadestes townsendi,0,0
tye_river,Tye River,Townsend's Warbler,Setophaga townsendi,0,0
tye_river,Tye River,Tree Swallow,Tachycineta bicolor,0,0
tye_river,Tye River,Tree/Violet-green Swallow,Tachycineta bicolor/thalassina,0,0
tye_river,Tye River,Tricolored Heron,Egretta tricolor,0,0
tye_river,Tye River,Trindade Petrel,Pterodroma arminjoniana,0,0
tye_river,Tye River,Tringa sp.,Tringa sp.,0,0
tye_river,Tye River,Tropical Kingbird,Tyrannus melancholicus,0,0
tye_river,Tye River,Tropical/Couch's Kingbird,Tyrannus melancholicus/couchii,0,0
tye_river,Tye River,Trumpeter Swan,Cygnus buccinator,0,0
